time,DE-LU->NL,DE-LU->NO2,DE-LU->FR,Total
2025-03-31,0.9500995260663506,45.75027488151659,12.082710900473934,58.783085308056876
2025-06-30,0.8028392685274303,12.658854667949953,36.359239653512994,49.820933589990375
2025-09-30,2.8200902184235517,16.49457739791073,33.571918328585,52.88658594491928
2025-12-31,5.299205215419501,23.51858767951625,31.3814708994709,60.199263794406654
